,algo,mean_test_score,std_test_score,params
77,decisiontree,0.7114359497942465,0.052178834803985795,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 20}"
78,decisiontree,0.7080341853265177,0.0497764188684601,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 100}"
79,decisiontree,0.7321941712221899,0.02923971008800277,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 200}"
80,decisiontree,0.7221521960482116,0.04382563280241888,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 500}"
81,decisiontree,0.7220740965338039,0.04569065470131632,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1}"
82,decisiontree,0.7172155009101998,0.03534942081179506,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 2}"
83,decisiontree,0.7114060501721688,0.0455188675811031,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5}"
84,decisiontree,0.706549922063674,0.05855882639240769,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10}"
85,decisiontree,0.6902418637117832,0.051301387473714335,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 15}"
86,decisiontree,0.7105630343742724,0.05767067789748361,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20}"
87,decisiontree,0.7003388414165861,0.04655308584359058,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 100}"
88,decisiontree,0.7043511640677195,0.055904515002155084,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 200}"
89,decisiontree,0.711424571774785,0.04789769375795909,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 500}"
90,decisiontree,0.699959576680605,0.04379981384198041,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1}"
91,decisiontree,0.6752057797503366,0.0496746569697967,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 2}"
92,decisiontree,0.699594243419847,0.044585009371634066,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 5}"
93,decisiontree,0.7222515247946186,0.04224351061429903,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 10}"
94,decisiontree,0.6931792892203656,0.041041497946793515,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 15}"
95,decisiontree,0.6544229001498841,0.0634748425867233,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 20}"
96,decisiontree,0.6819009356237438,0.04918974272881316,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 100}"
97,decisiontree,0.7018626162575052,0.06113540580102037,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 200}"
98,decisiontree,0.6950026056035948,0.05025771923947047,"{'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 500}"
